individual_id,timestamp,lat,lon,source,heading_deg,step_km,speed_kmh,declination_deg,inclination_deg,intensity_nt
placeholder-00,2026-05-04T12:00:00Z,40.10239,-107.32346,placeholder_deterministic,136.90304860047263,5.748710161799241,0.23952959007496835,,,
placeholder-00,2026-05-05T12:00:00Z,40.09858,-107.39295,placeholder_deterministic,265.92251674195813,5.9256199501803755,0.24690083125751563,,,
placeholder-00,2026-05-06T12:00:00Z,40.07762,-107.40894,placeholder_deterministic,210.2749747151086,2.698564934832509,0.1124402056180212,,,
placeholder-00,2026-05-07T12:00:00Z,40.0899,-107.3827,placeholder_deterministic,58.53885883989847,2.616880679067777,0.10903669496115738,,,
placeholder-00,2026-05-08T12:00:00Z,40.11252,-107.41885,placeholder_deterministic,309.2962242883593,3.972422552931093,0.16551760637212887,,,
placeholder-00,2026-05-09T12:00:00Z,40.10301,-107.39449,placeholder_deterministic,117.03327216290563,2.3259884903009294,0.09691618709587206,,,
placeholder-00,2026-05-10T12:00:00Z,40.08488,-107.34379,placeholder_deterministic,115.0373705800119,4.7606110403054105,0.19835879334605877,,,
placeholder-00,2026-05-11T12:00:00Z,40.12599,-107.35146,placeholder_deterministic,351.8810804097802,4.617532724423166,0.19239719685096524,,,
placeholder-00,2026-05-12T12:00:00Z,40.10002,-107.35693,placeholder_deterministic,189.15252001276926,2.924957271521243,0.12187321964671845,,,
placeholder-00,2026-05-13T12:00:00Z,40.06149,-107.38727,placeholder_deterministic,211.078680934623,5.001873046453935,0.20841137693558062,,,
placeholder-00,2026-05-14T12:00:00Z,40.05105,-107.36622,placeholder_deterministic,122.93511976836555,2.134792545842103,0.08894968941008763,,,
placeholder-00,2026-05-15T12:00:00Z,40.0575,-107.32408,placeholder_deterministic,78.67836730827383,3.6576469496444775,0.15240195623518657,,,
placeholder-00,2026-05-16T12:00:00Z,40.04196,-107.30319,placeholder_deterministic,134.17379734284276,2.4794322444968446,0.10330967685403519,,,
placeholder-00,2026-05-17T12:00:00Z,40.04764,-107.32098,placeholder_deterministic,292.6450241948096,1.6407909104125047,0.06836628793385437,,,
placeholder-00,2026-05-18T12:00:00Z,40.0313,-107.3557,placeholder_deterministic,238.43175143540682,3.4695337175030474,0.1445639048959603,,,
placeholder-00,2026-05-19T12:00:00Z,40.05824,-107.34996,placeholder_deterministic,9.262144479532424,3.035178899436922,0.12646578747653842,,,
placeholder-00,2026-05-20T12:00:00Z,40.0883,-107.35512,placeholder_deterministic,352.518391537224,3.37123250422108,0.14046802100921166,,,
placeholder-00,2026-05-21T12:00:00Z,40.0874,-107.30429,placeholder_deterministic,91.30941882753382,4.325294670881019,0.1802206112867091,,,
placeholder-00,2026-05-22T12:00:00Z,40.07001,-107.29156,placeholder_deterministic,150.74181773033922,2.2163505055166004,0.09234793772985835,,,
placeholder-00,2026-05-23T12:00:00Z,40.05282,-107.31601,placeholder_deterministic,227.4367839130246,2.8254668760947084,0.11772778650394618,,,
placeholder-00,2026-05-24T12:00:00Z,40.06554,-107.28627,placeholder_deterministic,60.79326520792654,2.8994499695769496,0.12081041539903957,,,
placeholder-00,2026-05-25T12:00:00Z,40.06965,-107.31894,placeholder_deterministic,279.34574037928627,2.8173952687531387,0.11739146953138078,,,
placeholder-00,2026-05-26T12:00:00Z,40.05308,-107.31316,placeholder_deterministic,165.05029710812892,1.9070319237752666,0.07945966349063611,,,
placeholder-00,2026-05-27T12:00:00Z,40.02623,-107.38157,placeholder_deterministic,242.8799459223401,6.544486532902877,0.27268693887095324,,,
placeholder-00,2026-05-28T12:00:00Z,39.97336,-107.39154,placeholder_deterministic,188.22316568926485,5.9398994292437095,0.24749580955182124,,,
placeholder-00,2026-05-29T12:00:00Z,39.96716,-107.33699,placeholder_deterministic,98.41820495690769,4.699449135299979,0.19581038063749912,,,
placeholder-00,2026-05-30T12:00:00Z,39.94312,-107.36845,placeholder_deterministic,225.10003246554007,3.7863186077191786,0.15776327532163245,,,
placeholder-00,2026-05-31T12:00:00Z,39.93598,-107.33867,placeholder_deterministic,107.35519001767949,2.660150978710314,0.11083962411292975,,,
placeholder-00,2026-06-01T12:00:00Z,39.95737,-107.31828,placeholder_deterministic,36.152833764533625,2.945902692273265,0.12274594551138605,,,
placeholder-00,2026-06-02T12:00:00Z,39.93459,-107.32397,placeholder_deterministic,190.84240306269842,2.5790452883825856,0.1074602203492744,,,
placeholder-01,2026-03-05T12:00:00Z,40.06414,-107.80907,placeholder_deterministic,,0.0,0.0,,,
placeholder-01,2026-03-06T12:00:00Z,40.08257,-107.7958,placeholder_deterministic,28.84942193313475,2.33979697643605,0.09749154068483541,,,
placeholder-01,2026-03-07T12:00:00Z,40.07089,-107.77565,placeholder_deterministic,127.13870414315022,2.1508403737496775,0.08961834890623656,,,
placeholder-01,2026-03-08T12:00:00Z,40.07758,-107.74836,placeholder_deterministic,72.22771668616349,2.438287950171277,0.10159533125713655,,,
placeholder-01,2026-03-09T12:00:00Z,40.07406,-107.76268,placeholder_deterministic,252.19555444755056,1.279750016062847,0.05332291733595196,,,
placeholder-01,2026-03-10T12:00:00Z,40.11646,-107.74382,placeholder_deterministic,18.785795206398575,4.9801307797920895,0.20750544915800373,,,
placeholder-01,2026-03-11T12:00:00Z,40.12003,-107.74631,placeholder_deterministic,331.9265227348508,0.4499021803915142,0.018745924182979757,,,
placeholder-01,2026-03-12T12:00:00Z,40.08337,-107.76765,placeholder_deterministic,204.00808829860378,4.462223982636131,0.18592599927650547,,,
placeholder-01,2026-03-13T12:00:00Z,40.07893,-107.75971,placeholder_deterministic,126.1584653430184,0.8367087364445958,0.03486286401852482,,,
placeholder-01,2026-03-14T12:00:00Z,40.07562,-107.77456,placeholder_deterministic,253.76396553923985,1.3160098995917522,0.054833745816323005,,,
placeholder-01,2026-03-15T12:00:00Z,40.08054,-107.78962,placeholder_deterministic,293.12521403425524,1.3932496275173796,0.05805206781322415,,,
placeholder-01,2026-03-16T12:00:00Z,40.06783,-107.77191,placeholder_deterministic,133.15815623577635,2.0659466510379993,0.08608111045991663,,,
placeholder-01,2026-03-17T12:00:00Z,40.05115,-107.72833,placeholder_deterministic,116.55438382970294,4.146819371914764,0.1727841404964485,,,
placeholder-01,2026-03-18T12:00:00Z,40.03741,-107.73176,placeholder_deterministic,190.82034524426808,1.555467874109551,0.06481116142123129,,,
placeholder-01,2026-03-19T12:00:00Z,40.03877,-107.73453,placeholder_deterministic,302.67212595248947,0.28014101553797816,0.011672542314082423,,,
placeholder-01,2026-03-20T12:00:00Z,40.05166,-107.70512,placeholder_deterministic,60.19847810513187,2.8847576758406257,0.12019823649335941,,,
placeholder-01,2026-03-21T12:00:00Z,40.04173,-107.72256,placeholder_deterministic,233.36438045506677,1.850135921260094,0.07708899671917059,,,
placeholder-01,2026-03-22T12:00:00Z,40.06526,-107.68688,placeholder_deterministic,49.241769687876285,4.008501988104554,0.16702091617102308,,,
placeholder-01,2026-03-23T12:00:00Z,40.05602,-107.69201,placeholder_deterministic,203.02354937537947,1.116352517368287,0.04651468822367862,,,
placeholder-01,2026-03-24T12:00:00Z,40.0398,-107.68324,placeholder_deterministic,157.5124074983246,1.951967936406318,0.08133199735026325,,,
placeholder-01,2026-03-25T12:00:00Z,40.0778,-107.71141,placeholder_deterministic,330.4388547043907,4.858176714313185,0.20242402976304938,,,
placeholder-01,2026-03-26T12:00:00Z,40.08082,-107.7191,placeholder_deterministic,297.17178887693643,0.7354201999192094,0.030642508329967056,,,
placeholder-01,2026-03-27T12:00:00Z,40.10883,-107.74848,placeholder_deterministic,321.2660570309813,3.993260748654757,0.16638586452728155,,,
placeholder-01,2026-03-28T12:00:00Z,40.09632,-107.75429,placeholder_deterministic,199.5588338653781,1.476212468779055,0.06150885286579396,,,
placeholder-01,2026-03-29T12:00:00Z,40.11964,-107.79466,placeholder_deterministic,307.07576637632496,4.302490033628075,0.17927041806783647,,,
placeholder-01,2026-03-30T12:00:00Z,40.09845,-107.77373,placeholder_deterministic,142.92456643432763,2.95297759505003,0.12304073312708458,,,
placeholder-01,2026-03-31T12:00:00Z,40.10744,-107.75093,placeholder_deterministic,62.72165029728416,2.1816734192063767,0.09090305913359903,,,
placeholder-01,2026-04-01T12:00:00Z,40.13329,-107.74704,placeholder_deterministic,6.563106983776379,2.893357508316501,0.12055656284652087,,,
placeholder-01,2026-04-02T12:00:00Z,40.12428,-107.7915,placeholder_deterministic,255.16960281878744,3.910479179276737,0.16293663246986403,,,
placeholder-01,2026-04-03T12:00:00Z,40.13667,-107.8224,placeholder_deterministic,297.68399089500383,2.966374435205591,0.12359893480023297,,,
placeholder-01,2026-04-04T12:00:00Z,40.14903,-107.78374,placeholder_deterministic,67.29147220117443,3.561993641847517,0.14841640174364654,,,
placeholder-01,2026-04-05T12:00:00Z,40.15098,-107.80498,placeholder_deterministic,276.85588987756154,1.8182230699631778,0.07575929458179907,,,
placeholder-01,2026-04-06T12:00:00Z,40.15556,-107.80195,placeholder_deterministic,26.822657556991146,0.5706778387232888,0.023778243280137033,,,
placeholder-01,2026-04-07T12:00:00Z,40.14534,-107.80093,placeholder_deterministic,175.63726524573553,1.139714043095418,0.04748808512897575,,,
placeholder-01,2026-04-08T12:00:00Z,40.13314,-107.76739,placeholder_deterministic,115.43460895632728,3.157394637585704,0.13155810989940434,,,
placeholder-01,2026-04-09T12:00:00Z,40.13382,-107.71991,placeholder_deterministic,88.91153158333026,4.037149666992971,0.16821456945804047,,,
placeholder-01,2026-04-10T12:00:00Z,40.14748,-107.72563,placeholder_deterministic,342.2513306342355,1.5948485402124715,0.06645202250885297,,,
placeholder-01,2026-04-11T12:00:00Z,40.17585,-107.74392,placeholder_deterministic,333.7767127726931,3.516703145036468,0.14652929770985282,,,
placeholder-01,2026-04-12T12:00:00Z,40.16342,-107.72832,placeholder_deterministic,136.1935005802817,1.9150222402557957,0.07979259334399148,,,
placeholder-01,2026-04-13T12:00:00Z,40.15946,-107.69536,placeholder_deterministic,98.9237881514029,2.835293524305856,0.11813723017941068,,,
placeholder-01,2026-04-14T12:00:00Z,40.17242,-107.71196,placeholder_deterministic,315.618870971517,2.016526951523694,0.08402195631348724,,,
placeholder-01,2026-04-15T12:00:00Z,40.15075,-107.68369,placeholder_deterministic,135.07728321773163,3.4025534856544857,0.14177306190227024,,,
placeholder-01,2026-04-16T12:00:00Z,40.14082,-107.69402,placeholder_deterministic,218.49498852862533,1.4107159076786735,0.058779829486611396,,,
placeholder-01,2026-04-17T12:00:00Z,40.14355,-107.71134,placeholder_deterministic,281.656121024117,1.50321539851701,0.06263397493820876,,,
placeholder-01,2026-04-18T12:00:00Z,40.14561,-107.71797,placeholder_deterministic,292.1220891400713,0.6083214588872284,0.02534672745363452,,,
placeholder-01,2026-04-19T12:00:00Z,40.15814,-107.73616,placeholder_deterministic,312.03181391884095,2.0811663462477914,0.0867152644269913,,,
placeholder-01,2026-04-20T12:00:00Z,40.19521,-107.70463,placeholder_deterministic,33.00856018236601,4.915960421508094,0.20483168422950393,,,
placeholder-01,2026-04-21T12:00:00Z,40.19432,-107.72008,placeholder_deterministic,265.69225892192173,1.3159998820126417,0.054833328417193405,,,
placeholder-01,2026-04-22T12:00:00Z,40.24227,-107.72233,placeholder_deterministic,357.9486620859984,5.335218199468097,0.22230075831117072,,,
placeholder-01,2026-04-23T12:00:00Z,40.21079,-107.69583,placeholder_deterministic,147.2619734002884,4.161055304205822,0.17337730434190923,,,
placeholder-01,2026-04-24T12:00:00Z,40.20855,-107.77893,placeholder_deterministic,268.0053236410931,7.061090660894103,0.29421211087058763,,,
placeholder-01,2026-04-25T12:00:00Z,40.21492,-107.78402,placeholder_deterministic,328.6096108729717,0.8297708481809936,0.034573785340874734,,,
placeholder-01,2026-04-26T12:00:00Z,40.22932,-107.77984,placeholder_deterministic,12.495701373363772,1.640064757784852,0.06833603157436884,,,
placeholder-01,2026-04-27T12:00:00Z,40.20269,-107.79384,placeholder_deterministic,201.87752494407238,3.190822157174352,0.132950923215598,,,
placeholder-01,2026-04-28T12:00:00Z,40.18594,-107.7961,placeholder_deterministic,185.88509124042207,1.8723809034671202,0.07801587097779668,,,
placeholder-01,2026-04-29T12:00:00Z,40.21426,-107.84701,placeholder_deterministic,306.08247302345166,5.3489843157895764,0.22287434649123236,,,
placeholder-01,2026-04-30T12:00:00Z,40.23576,-107.85153,placeholder_deterministic,350.88238356672,2.421293418235146,0.10088722575979775,,,
placeholder-01,2026-05-01T12:00:00Z,40.22731,-107.86934,placeholder_deterministic,238.14619817389652,1.7800831592999697,0.07417013163749873,,,
placeholder-01,2026-05-02T12:00:00Z,40.22994,-107.83563,placeholder_deterministic,84.15438450429446,2.8766927522415404,0.11986219801006419,,,
placeholder-01,2026-05-03T12:00:00Z,40.20735,-107.84994,placeholder_deterministic,205.81794545367418,2.7903182391656034,0.11626325996523347,,,
placeholder-01,2026-05-04T12:00:00Z,40.22317,-107.86027,placeholder_deterministic,333.50137437115995,1.9656567237821623,0.08190236349092343,,,
placeholder-01,2026-05-05T12:00:00Z,40.24395,-107.8615,placeholder_deterministic,357.4130830871558,2.312988461165145,0.09637451921521438,,,
placeholder-01,2026-05-06T12:00:00Z,40.23083,-107.87738,placeholder_deterministic,222.74190681754087,1.9862748376037644,0.08276145156682352,,,
placeholder-01,2026-05-07T12:00:00Z,40.18154,-107.87618,placeholder_deterministic,178.93440863019862,5.481745254041717,0.22840605225173818,,,
placeholder-01,2026-05-08T12:00:00Z,40.184,-107.87584,placeholder_deterministic,6.027537619475424,0.2750602338418031,0.011460843076741797,,,
placeholder-01,2026-05-09T12:00:00Z,40.16903,-107.88222,placeholder_deterministic,198.03894836567414,1.750618049247335,0.07294241871863896,,,
placeholder-01,2026-05-10T12:00:00Z,40.17786,-107.87734,placeholder_deterministic,22.892071724270806,1.0658063047287019,0.044408596030362575,,,
placeholder-01,2026-05-11T12:00:00Z,40.18101,-107.91053,placeholder_deterministic,277.09175916817173,2.841361328974848,0.11839005537395199,,,
placeholder-01,2026-05-12T12:00:00Z,40.16638,-107.93548,placeholder_deterministic,232.50502233488248,2.6720973653213393,0.11133739022172247,,,
placeholder-01,2026-05-13T12:00:00Z,40.19264,-107.89977,placeholder_deterministic,46.08346620574412,4.210708769167117,0.17544619871529654,,,
placeholder-01,2026-05-14T12:00:00Z,40.18797,-107.87173,placeholder_deterministic,102.29020130646944,2.4377344980967077,0.10157227075402948,,,
placeholder-01,2026-05-15T12:00:00Z,40.16744,-107.86787,placeholder_deterministic,171.82389950112565,2.306266440542542,0.09609443502260591,,,
placeholder-01,2026-05-16T12:00:00Z,40.14712,-107.85772,placeholder_deterministic,159.10175022148417,2.418533987238301,0.10077224946826253,,,
placeholder-01,2026-05-17T12:00:00Z,40.14258,-107.8792,placeholder_deterministic,254.5509340462148,1.89429089576617,0.07892878732359042,,,
placeholder-01,2026-05-18T12:00:00Z,40.11573,-107.87703,placeholder_deterministic,176.46326344054762,2.991278566059061,0.12463660691912753,,,
placeholder-01,2026-05-19T12:00:00Z,40.10102,-107.90189,placeholder_deterministic,232.28044569016544,2.6730790279151635,0.11137829282979848,,,
placeholder-01,2026-05-20T12:00:00Z,40.11096,-107.91789,placeholder_deterministic,309.0902609696465,1.7530896385234516,0.07304540160514382,,,
placeholder-01,2026-05-21T12:00:00Z,40.10633,-107.90975,placeholder_deterministic,126.63538141914421,0.8627168198899099,0.03594653416207958,,,
placeholder-01,2026-05-22T12:00:00Z,40.06572,-107.85545,placeholder_deterministic,134.33131707995415,6.459895045398582,0.26916229355827426,,,
placeholder-01,2026-05-23T12:00:00Z,40.00254,-107.85979,placeholder_deterministic,183.01211012496427,7.035005665147963,0.2931252360478318,,,
placeholder-01,2026-05-24T12:00:00Z,40.02127,-107.88062,placeholder_deterministic,319.58285399870294,2.735803247030894,0.1139918019596206,,,
placeholder-01,2026-05-25T12:00:00Z,40.02994,-107.84279,placeholder_deterministic,73.3259376329637,3.3623333931393975,0.14009722471414157,,,
placeholder-01,2026-05-26T12:00:00Z,40.01339,-107.79359,placeholder_deterministic,113.69790480984852,4.575898662224214,0.19066244425934223,,,
placeholder-01,2026-05-27T12:00:00Z,39.99284,-107.78084,placeholder_deterministic,154.57596649475317,2.5299946463092082,0.105416443596217,,,
placeholder-01,2026-05-28T12:00:00Z,40.00188,-107.77912,placeholder_deterministic,8.292335128277387,1.015823895843072,0.042325995660128006,,,
placeholder-01,2026-05-29T12:00:00Z,39.99551,-107.80569,placeholder_deterministic,252.63062795020704,2.3715298279805466,0.09881374283252277,,,
placeholder-01,2026-05-30T12:00:00Z,39.9967,-107.80362,placeholder_deterministic,53.114452222600505,0.22045973452445944,0.009185822271852476,,,
placeholder-01,2026-05-31T12:00:00Z,40.00903,-107.81534,placeholder_deterministic,323.94482342935754,1.6959590506295261,0.07066496044289693,,,
placeholder-01,2026-06-01T12:00:00Z,40.03351,-107.77522,placeholder_deterministic,51.440387581424716,4.368195207789518,0.1820081336578966,,,
placeholder-01,2026-06-02T12:00:00Z,40.09553,-107.78574,placeholder_deterministic,352.6068592912095,6.954175234120616,0.2897573014216923,,,
placeholder-02,2026-03-05T12:00:00Z,39.87832,-107.53195,placeholder_deterministic,,0.0,0.0,,,
placeholder-02,2026-03-06T12:00:00Z,39.84489,-107.52501,placeholder_deterministic,170.94375237813495,3.764146143052186,0.1568394226271744,,,
placeholder-02,2026-03-07T12:00:00Z,39.81578,-107.52332,placeholder_deterministic,177.4467017522776,3.2400996789189507,0.1350041532882896,,,
placeholder-02,2026-03-08T12:00:00Z,39.77299,-107.52883,placeholder_deterministic,185.65214546325868,4.781262068457185,0.1992192528523827,,,
placeholder-02,2026-03-09T12:00:00Z,39.80185,-107.4847,placeholder_deterministic,49.586021502546544,4.951390504493739,0.20630793768723912,,,
placeholder-02,2026-03-10T12:00:00Z,39.79253,-107.51615,placeholder_deterministic,248.9181569647509,2.8797925814219507,0.11999135755924795,,,
placeholder-02,2026-03-11T12:00:00Z,39.75869,-107.45297,placeholder_deterministic,124.85272279985543,6.5811644409903804,0.27421518504126585,,,
placeholder-02,2026-03-12T12:00:00Z,39.78008,-107.47407,placeholder_deterministic,322.8371758448117,2.984823774495199,0.1243676572706333,,,
placeholder-02,2026-03-13T12:00:00Z,39.76508,-107.46049,placeholder_deterministic,145.16430365114036,2.031979940596849,0.08466583085820205,,,
placeholder-02,2026-03-14T12:00:00Z,39.78102,-107.53872,placeholder_deterministic,284.8730472365746,6.916702838314811,0.28819595159645045,,,
placeholder-02,2026-03-15T12:00:00Z,39.77516,-107.57847,placeholder_deterministic,259.1539732752978,3.4588251207929446,0.1441177133663727,,,
placeholder-02,2026-03-16T12:00:00Z,39.76396,-107.56274,placeholder_deterministic,132.80548511738607,1.832588602736072,0.07635785844733634,,,
placeholder-02,2026-03-17T12:00:00Z,39.76899,-107.50515,placeholder_deterministic,83.49894497319792,4.953941816704348,0.20641424236268116,,,
placeholder-02,2026-03-18T12:00:00Z,39.74203,-107.54008,placeholder_deterministic,224.89777567737573,4.231185188738794,0.17629938286411642,,,
placeholder-02,2026-03-19T12:00:00Z,39.76037,-107.54401,placeholder_deterministic,350.6458747574963,2.0668054291797215,0.0861168928824884,,,
placeholder-02,2026-03-20T12:00:00Z,39.75947,-107.51456,placeholder_deterministic,92.26712996188792,2.5193449440964306,0.10497270600401794,,,
placeholder-02,2026-03-21T12:00:00Z,39.75518,-107.49615,placeholder_deterministic,106.85714864360591,1.6444369294295187,0.06851820539289662,,,
placeholder-02,2026-03-22T12:00:00Z,39.77724,-107.47794,placeholder_deterministic,32.3897566769798,2.9050798005291854,0.12104499168871606,,,
placeholder-02,2026-03-23T12:00:00Z,39.79128,-107.46276,placeholder_deterministic,39.7168309666053,2.0297225602819973,0.08457177334508321,,,
placeholder-02,2026-03-24T12:00:00Z,39.796,-107.47739,placeholder_deterministic,292.7817513887507,1.3556622448885614,0.05648592687035672,,,
placeholder-02,2026-03-25T12:00:00Z,39.74988,-107.51489,placeholder_deterministic,212.01466932044744,6.047368526282889,0.25197368859512037,,,
placeholder-02,2026-03-26T12:00:00Z,39.76011,-107.53413,placeholder_deterministic,304.6745073327117,1.9997773677107231,0.0833240569879468,,,
placeholder-02,2026-03-27T12:00:00Z,39.74936,-107.52717,placeholder_deterministic,153.5361243119596,1.3352341872084048,0.0556347578003502,,,
placeholder-02,2026-03-28T12:00:00Z,39.74136,-107.50982,placeholder_deterministic,120.94499933527288,1.7296574195754442,0.07206905914897684,,,
placeholder-02,2026-03-29T12:00:00Z,39.75473,-107.55701,placeholder_deterministic,290.2436971720639,4.299649735614951,0.1791520723172896,,,
placeholder-02,2026-03-30T12:00:00Z,39.78585,-107.58176,placeholder_deterministic,328.57104236123325,4.055700832185786,0.16898753467440775,,,
placeholder-02,2026-03-31T12:00:00Z,39.80352,-107.6014,placeholder_deterministic,319.50881817611224,2.583804226150946,0.10765850942295609,,,
placeholder-02,2026-04-01T12:00:00Z,39.75435,-107.65338,placeholder_deterministic,219.10837292498744,7.044442068498374,0.29351841952076557,,,
placeholder-02,2026-04-02T12:00:00Z,39.72548,-107.64955,placeholder_deterministic,174.17405039135065,3.226857776520838,0.13445240735503491,,,
placeholder-02,2026-04-03T12:00:00Z,39.7361,-107.59569,placeholder_deterministic,75.60251342000907,4.754820241766306,0.1981175100735961,,,
placeholder-02,2026-04-04T12:00:00Z,39.74482,-107.58186,placeholder_deterministic,50.64490589151444,1.529211867003175,0.06371716112513229,,,
placeholder-02,2026-04-05T12:00:00Z,39.7392,-107.64488,placeholder_deterministic,263.404728371651,5.424403882362694,0.22601682843177892,,,
placeholder-02,2026-04-06T12:00:00Z,39.73941,-107.69071,placeholder_deterministic,270.35606437301925,3.918744513749752,0.16328102140623965,,,
placeholder-02,2026-04-07T12:00:00Z,39.77045,-107.66393,placeholder_deterministic,33.546829950291,4.141696628210724,0.1725706928421135,,,
placeholder-02,2026-04-08T12:00:00Z,39.75433,-107.63897,placeholder_deterministic,130.02762330458336,2.7865129827560087,0.1161047076148337,,,
